"State","Year","obs","perc_job/ind","ind"
"16","2015","344","0.03142904390838","5"
"16","2017","408","0.03727630789133","5"
"17","1960","6710","0.61304908321296","5"
"17","1980","4837","0.44192524821178","5"
"17","1990","10553","0.96415901268947","5"
"17","2000","11514","1.05195933593353","5"
"17","2010","2511","0.22941374783125","5"
"17","2015","2278","0.20812605239331","5"
"17","2017","2332","0.21305968137893","5"
"18","1960","2612","0.23864146130436","5"
"18","1980","1855","0.16947929200596","5"
"18","1990","4021","0.3673726324291","5"
"18","2000","4934","0.45078750768595","5"
"18","2010","1055","0.09638849221902","5"
"18","2015","1009","0.09218577123127","5"
"18","2017","1073","0.09803303521423","5"
"19","1960","1114","0.10177893870331","5"
"19","1980","1064","0.09721076371663","5"
"19","1990","2055","0.1877519919527","5"
"19","2000","2307","0.21077559388558","5"
"19","2010","490","0.0447681148695","5"
"19","2015","494","0.04513356886843","5"
"19","2017","504","0.04604720386577","5"
"20","1960","2715","0.24805190177692","5"
"20","1980","1012","0.09245986173047","5"
"20","1990","2509","0.22923102083179","5"
"20","2000","2909","0.26577642072526","5"
"20","2010","644","0.05883809382848","5"
"20","2015","591","0.0539958283426","5"
"20","2017","668","0.06103081782209","5"
"21","1960","3116","0.28468866517013","5"
"21","1980","1659","0.15157204605816","5"
"21","1990","3270","0.29875864412911","5"
"21","2000","3718","0.3396894920098","5"
"21","2010","913","0.08341487525684","5"
"21","2015","851","0.07775033827335","5"
"21","2017","836","0.07637988577735","5"
"22","1960","2547","0.23270283382167","5"
"22","1980","1732","0.15824158153872","5"
"22","1990","3974","0.36307854794162","5"
"22","2000","5196","0.47472474461617","5"
"22","2010","1234","0.11274255867135","5"
"22","2015","1063","0.09711940021689","5"
"22","2017","1102","0.10068257670651","5"
"23","1960","1290","0.11785891465644","5"
"23","1980","592","0.05408719184233","5"
"23","1990","1238","0.11310801267029","5"
"23","2000","1373","0.12544208513433","5"
"23","2010","305","0.02786586741877","5"
"23","2015","242","0.02210996693554","5"
"23","2017","279","0.02549041642569","5"
"24","1960","6016","0.54964281439779","5"
"24","1980","4440","0.40565393881751","5"
"24","1990","9881","0.90276274086844","5"
"24","2000","9639","0.88065277393289","5"
"24","2010","2521","0.23032738282859","5"
"24","2015","2543","0.23233737982273","5"
"24","2017","2537","0.23178919882433","5"
"25","1960","5171","0.47244065712283","5"
"25","1980","3123","0.28532820966826","5"
"25","1990","6541","0.59760865175797","5"
"25","2000","6664","0.60884636222521","5"
"25","2010","1423","0.13001026012102","5"
"25","2015","1327","0.12123936414658","5"
"25","2017","1423","0.13001026012102","5"
"26","1960","4049","0.36993081042165","5"
"26","1980","3644","0.33292859302951","5"
"26","1990","7458","0.68138898101375","5"
"26","2000","8391","0.76663112626527","5"
"26","2010","1749","0.15979476103419","5"
"26","2015","1559","0.14243569608479","5"
"26","2017","1598","0.14599887257441","5"
"27","1960","1854","0.16938792850623","5"
"27","1980","1705","0.15577476704591","5"
"27","1990","3324","0.30369227311473","5"
"27","2000","4297","0.3925889583556","5"
"27","2010","1034","0.09446985872462","5"
"27","2015","999","0.09127213623394","5"
"27","2017","1110","0.10141348470437","5"
"28","1960","1810","0.16536793451795","5"
"28","1980","1022","0.09337349672781","5"
"28","1990","2329","0.21278559087973","5"
"28","2000","2731","0.24951371777266","5"
"28","2010","689","0.0629494513165","5"
"28","2015","610","0.05573173483754","5"
"28","2017","664","0.06066536382316","5"
"29","1960","3845","0.35129265647598","5"
"29","1980","2406","0.21982058035922","5"
"29","1990","5020","0.45864476866305","5"
"29","2000","6192","0.56572279035091","5"
"29","2010","1445","0.13202025711516","5"
"29","2015","1276","0.11657982566016","5"
"29","2017","1320","0.12059981964845","5"
"30","1960","766","0.06998444079599","5"
"30","1980","472","0.04312357187429","5"
"30","1990","937","0.08560759925045","5"
"30","2000","1221","0.11155483317481","5"
"30","2010","306","0.0279572309185","5"
"30","2015","292","0.02667814192223","5"
"30","2017","295","0.02695223242143","5"
"31","1960","1491","0.13622297810291","5"
"31","1980","682","0.06230990681836","5"
"31","1990","1450","0.13247707461382","5"
"31","2000","1646","0.15038432056162","5"
"31","2010","413","0.03773312539","5"
"31","2015","403","0.03681949039267","5"
"31","2017","397","0.03627130939426","5"
"32","1960","751","0.06861398829999","5"
"32","1980","569","0.05198583134846","5"
"32","1990","1526","0.13942070059358","5"
"32","2000","2165","0.1978019769234","5"
"32","2010","611","0.05582309833727","5"
"32","2015","544","0.04970174385511","5"
"32","2017","603","0.0550921903394","5"
"33","1960","619","0.05655400633514","5"
"33","1980","365","0.03334767740279","5"
"33","1990","899","0.08213578626057","5"
"33","2000","1148","0.10488529769425","5"
"33","2010","266","0.02430269092915","5"
"33","2015","231","0.02110496843847","5"
"33","2017","288","0.02631268792329","5"
"34","1960","5986","0.54690190940578","5"
"34","1980","3724","0.3402376730082","5"
"34","1990","8704","0.79522790168191","5"
"34","2000","8271","0.75566750629722","5"
"34","2010","1870","0.17084974450197","5"
"34","2015","1612","0.14727796157068","5"
"34","2017","1796","0.16408884552168","5"
"35","1960","2180","0.19917242941941","5"
"35","1980","913","0.08341487525684","5"
"35","1990","2555","0.23343374181954","5"
"35","2000","3012","0.27518686119783","5"
"35","2010","734","0.06706080880451","5"
"35","2015","601","0.05490946333993","5"
"35","2017","648","0.05920354782742","5"
"36","1960","13006","1.18827367753618","5"
"36","1980","8816","0.80546061365208","5"
"36","1990","21350","1.95061071931397","5"
"36","2000","22190","2.02735605909025","5"
"36","2010","4723","0.43150980924214","5"
"36","2015","4394","0.40145121782976","5"
"36","2017","4621","0.42219073226931","5"
"37","1960","4905","0.44813796619367","5"
"37","1980","2392","0.21854149136295","5"
"37","1990","5706","0.52132012948035","5"
"37","2000","7515","0.68659670049857","5"
"37","2010","2022","0.18473699646149","5"
"37","2015","1854","0.16938792850623","5"
"37","2017","1868","0.1706670175025","5"
"38","1960","564","0.05152901384979","5"
"38","1980","356","0.03252540590518","5"
"38","1990","624","0.05701082383381","5"
"38","2000","727","0.06642126430638","5"
"38","2010","191","0.01745042844913","5"
"38","2015","193","0.01763315544859","5"
"38","2017","206","0.01882088094513","5"
"39","1960","6388","0.58363003629871","5"
"39","1980","3970","0.36271309394269","5"
"39","1990","8528","0.77914792572878","5"
"39","2000","10733","0.98060444264153","5"
"39","2010","2243","0.20492832990263","5"
"39","2015","2044","0.18674699345563","5"
"39","2017","2042","0.18656426645616","5"
"40","1960","3683","0.33649176951912","5"
"40","1980","1732","0.15824158153872","5"
"40","1990","3988","0.36435763693789","5"
"40","2000","4430","0.40474030382018","5"
"40","2010","1043","0.09529213022222","5"
"40","2015","937","0.08560759925045","5"
"40","2017","976","0.08917077574006","5"
"41","1960","1394","0.12736071862874","5"
"41","1980","1289","0.1177675511567","5"
"41","1990","2655","0.2425700917929","5"
"41","2000","3684","0.33658313301886","5"
"41","2010","950","0.08679532474699","5"
"41","2015","913","0.08341487525684","5"
"41","2017","969","0.08853123124193","5"
"42","1960","7676","0.70130622395569","5"
"42","1980","5202","0.47527292561457","5"
"42","1990","10049","0.9181118088237","5"
"42","2000","11169","1.02043892852542","5"
"42","2010","2400","0.21927239936082","5"
"42","2015","2400","0.21927239936082","5"
"42","2017","2333","0.21315104487866","5"
"44","1960","1456","0.13302525561223","5"
"44","1980","513","0.04686947536337","5"
"44","1990","1104","0.10086530370597","5"
"44","2000","1081","0.0987639432121","5"
"44","2010","245","0.02238405743475","5"
"44","2015","219","0.02000860644167","5"
"44","2017","226","0.02064815093981","5"
"45","1960","3265","0.29830182663045","5"
"45","1980","1203","0.10991029017961","5"
"45","1990","3274","0.29912409812805","5"
"45","2000","4231","0.38655896737318","5"
"45","2010","1088","0.09940348771023","5"
"45","2015","952","0.08697805174645","5"
"45","2017","969","0.08853123124193","5"
"46","1960","665","0.06075672732289","5"
"46","1980","365","0.03334767740279","5"
"46","1990","750","0.06852262480025","5"
"46","2000","857","0.07829851927175","5"
"46","2010","192","0.01754179194886","5"
"46","2015","185","0.01690224745072","5"
"46","2017","193","0.01763315544859","5"
"47","1960","2638","0.24101691229743","5"
"47","1980","2001","0.18281836296708","5"
"47","1990","4388","0.40090303683136","5"
"47","2000","4993","0.45617795417024","5"
"47","2010","1334","0.12187890864472","5"
"47","2015","1224","0.11182892367401","5"
"47","2017","1227","0.11210301417321","5"
"48","1960","13615","1.24391404887399","5"
"48","1980","6412","0.58582276029232","5"
"48","1990","17360","1.5860703553766","5"
"48","2000","20906","1.91004532543221","5"
"48","2010","5393","0.49272335406371","5"
"48","2015","4981","0.45508159217343","5"
"48","2017","5132","0.46887748063322","5"
"49","1960","1498","0.13686252260104","5"
"49","1980","1130","0.10324075469905","5"
"49","1990","2536","0.2316978353246","5"
"49","2000","2803","0.25609188975349","5"
"49","2010","741","0.06770035330265","5"
"49","2015","711","0.06495944831064","5"
"49","2017","694","0.06340626881517","5"
"50","1960","227","0.02073951443954","5"
"50","1980","222","0.02028269694087","5"
"50","1990","555","0.05070674235218","5"
"50","2000","722","0.06596444680771","5"
"50","2010","178","0.01626270295259","5"
"50","2015","174","0.01589724895365","5"
"50","2017","158","0.01443543295792","5"
"51","1960","7935","0.72496937038671","5"
"51","1980","4305","0.39331986635347","5"
"51","1990","11106","1.01468302804219","5"
"51","2000","11528","1.05323842492981","5"
"51","2010","3075","0.28094276168105","5"
"51","2015","2870","0.26221324423564","5"
"51","2017","3222","0.2943731961419","5"
"53","1960","4412","0.40309576082497","5"
"53","1980","2017","0.18428017896282","5"
"53","1990","5431","0.49619516705359","5"
"53","2000","6930","0.63314905315437","5"
"53","2010","1773","0.1619874850278","5"
"53","2015","1812","0.16555066151741","5"
"53","2017","1795","0.16399748202194","5"
"54","1960","668","0.06103081782209","5"
"54","1980","794","0.07254261878853","5"
"54","1990","1382","0.12626435663193","5"
"54","2000","1961","0.17916382297773","5"
"54","2010","455","0.04157039237882","5"
"54","2015","458","0.04184448287802","5"
"54","2017","484","0.04421993387109","5"
"55","1960","2142","0.19570061642953","5"
"55","1980","1671","0.15266840805497","5"
"55","1990","3568","0.32598496704975","5"
"55","2000","4651","0.42493163726132","5"
"55","2010","1046","0.09556622072142","5"
"55","2015","1038","0.09483531272355","5"
"55","2017","999","0.09127213623394","5"
"56","1960","339","0.03097222640971","5"
"56","1980","294","0.0268608689217","5"
"56","1990","611","0.05582309833727","5"
"56","2000","744","0.06797444380185","5"
"56","2010","190","0.01735906494939","5"
"56","2015","218","0.01991724294194","5"
"56","2017","192","0.01754179194886","5"
